trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
718,False,"{'a': 0.005, 'e': 0.9011387094668886}",30,0,-121.85088751183314,"{0: 19, 1: 5, 2: 4, 3: 0, 4: 2}",0
719,False,"{'a': 0.005, 'e': 0.8989597998746057}",30,0,-114.48092957450696,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
720,False,"{'a': 0.005, 'e': 0.896758416334147}",20,0,-88.26462724030061,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
721,False,"{'a': 0.005, 'e': 0.894534613879986}",25,0,-205.68658458112037,"{0: 9, 1: 2, 2: 11, 3: 1, 4: 2}",0
722,False,"{'a': 0.005, 'e': 0.8922884481070684}",25,0,-169.20013513206976,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
723,False,"{'a': 0.005, 'e': 0.8900199751694211}",25,0,-123.03197740124115,"{0: 12, 1: 8, 2: 3, 3: 1, 4: 1}",0
724,False,"{'a': 0.005, 'e': 0.8877292517787501}",30,0,-155.70009857921366,"{0: 17, 1: 3, 2: 6, 3: 3, 4: 1}",0
725,False,"{'a': 0.005, 'e': 0.8854163352030204}",20,0,-86.95267648985696,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
726,False,"{'a': 0.005, 'e': 0.8830812832650261}",20,0,-151.1446092268171,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
727,False,"{'a': 0.005, 'e': 0.8807241543409436}",25,18,-0.5548053578837933,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.005, 'e': 0.8783450073588739}",25,0,-104.15804010211157,"{0: 18, 1: 1, 2: 2, 3: 3, 4: 1}",0
729,False,"{'a': 0.005, 'e': 0.8759439017973674}",20,0,-66.34995164451013,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
730,False,"{'a': 0.005, 'e': 0.8735208976839379}",25,0,-70.7279191182439,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
731,False,"{'a': 0.005, 'e': 0.8710760555935619}",25,3,-134.91835407967542,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 3}",1
732,False,"{'a': 0.005, 'e': 0.8686094366471648}",25,0,-128.6819743776763,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
733,False,"{'a': 0.005, 'e': 0.8661211025100917}",20,0,-99.09021685945935,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
734,False,"{'a': 0.005, 'e': 0.8636111153905661}",25,0,-117.34499520874668,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
735,False,"{'a': 0.005, 'e': 0.8610795380381353}",25,0,-113.55360698105116,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
736,False,"{'a': 0.005, 'e': 0.8585264337421017}",20,1,-56.8875114614701,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 0}",1
737,False,"{'a': 0.005, 'e': 0.8559518663299392}",25,0,-233.90451627459416,"{0: 11, 1: 3, 2: 5, 3: 3, 4: 3}",0
738,False,"{'a': 0.005, 'e': 0.8533559001656994}",30,0,-166.0585738618218,"{0: 16, 1: 1, 2: 10, 3: 2, 4: 1}",0
739,False,"{'a': 0.005, 'e': 0.8507386001484009}",25,0,-67.62446175407136,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
740,False,"{'a': 0.005, 'e': 0.848100031710408}",20,0,-97.29674909702129,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
741,False,"{'a': 0.005, 'e': 0.8454402608157943}",25,0,-33.6927504789221,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
742,False,"{'a': 0.005, 'e': 0.8427593539586935}",20,0,-54.04384455319889,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
743,False,"{'a': 0.005, 'e': 0.8400573781616374}",25,8,-80.11148749189705,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 1}",1
744,False,"{'a': 0.005, 'e': 0.8373344009738799}",30,0,-136.2418795523139,"{0: 18, 1: 5, 2: 3, 3: 3, 4: 1}",0
745,False,"{'a': 0.005, 'e': 0.8345904904697096}",20,0,-112.06506109054651,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
746,False,"{'a': 0.005, 'e': 0.8318257152467456}",20,5,-95.41110937474673,"{0: 7, 1: 1, 2: 6, 3: 0, 4: 1}",1
747,False,"{'a': 0.005, 'e': 0.8290401444242248}",25,0,-109.86544812873319,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
748,False,"{'a': 0.005, 'e': 0.8262338476412722}",30,0,-166.19390972327471,"{0: 21, 1: 2, 2: 2, 3: 2, 4: 3}",0
749,False,"{'a': 0.005, 'e': 0.8234068950551617}",30,0,-230.57412967488733,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
750,False,"{'a': 0.005, 'e': 0.8205593573395608}",20,0,-104.70867520902652,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
751,False,"{'a': 0.005, 'e': 0.8176913056827636}",30,0,-113.837110638594,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
752,False,"{'a': 0.005, 'e': 0.8148028117859123}",20,0,-131.25995043363147,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
753,False,"{'a': 0.005, 'e': 0.8118939478612041}",20,0,-155.93025453731218,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
754,False,"{'a': 0.005, 'e': 0.8089647866300855}",20,11,-39.622590332455,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
755,False,"{'a': 0.005, 'e': 0.8060154013214348}",20,0,-98.3361260479419,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
756,False,"{'a': 0.005, 'e': 0.8030458656697306}",30,0,-118.95844826939536,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
757,False,"{'a': 0.005, 'e': 0.8000562539132102}",25,0,-160.07084555046094,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
758,False,"{'a': 0.005, 'e': 0.7970466407920116}",30,0,-116.22316516413159,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
759,False,"{'a': 0.005, 'e': 0.794017101546306}",25,0,-219.152295376394,"{0: 11, 1: 2, 2: 8, 3: 1, 4: 3}",0
760,False,"{'a': 0.005, 'e': 0.7909677119144165}",20,0,-27.8924893911705,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
761,False,"{'a': 0.005, 'e': 0.7878985481309256}",20,0,-73.01607701957796,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
762,False,"{'a': 0.005, 'e': 0.7848096869247678}",30,2,-208.68743840808122,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 3}",1
763,False,"{'a': 0.005, 'e': 0.7817012055173124}",20,3,-22.783419380778103,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
764,False,"{'a': 0.005, 'e': 0.7785731816204322}",25,0,-160.4711083103226,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
765,False,"{'a': 0.005, 'e': 0.7754256934345625}",20,0,-46.51575153180967,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
766,False,"{'a': 0.005, 'e': 0.7722588196467437}",20,0,-125.8725889427798,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
767,False,"{'a': 0.005, 'e': 0.7690726394286556}",20,0,-20.799688258388425,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
768,False,"{'a': 0.005, 'e': 0.7658672324346374}",35,0,-113.47121476713933,"{0: 24, 1: 4, 2: 4, 3: 2, 4: 1}",0
769,False,"{'a': 0.005, 'e': 0.7626426787996969}",35,18,-14.427889537887914,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
770,False,"{'a': 0.005, 'e': 0.7593990591375079}",20,0,-78.95029757251595,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
771,False,"{'a': 0.005, 'e': 0.7561364545383923}",30,4,-105.28016852496064,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 1}",1
772,False,"{'a': 0.005, 'e': 0.7528549465672953}",25,0,-67.43002416549858,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
773,False,"{'a': 0.005, 'e': 0.7495546172617451}",25,7,-88.23747544211066,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 2}",1
774,False,"{'a': 0.005, 'e': 0.7462355491298028}",30,12,-25.118269392439924,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
775,False,"{'a': 0.005, 'e': 0.7428978251479987}",30,0,-103.40633267929712,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
776,False,"{'a': 0.005, 'e': 0.7395415287592585}",20,6,-102.83000806975102,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
777,False,"{'a': 0.005, 'e': 0.7361667438708167}",30,11,-87.20671234683083,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 1}",1
778,False,"{'a': 0.005, 'e': 0.7327735548521205}",25,0,-40.99729515847158,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
779,False,"{'a': 0.005, 'e': 0.7293620465327182}",20,0,-118.23766844966158,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
780,False,"{'a': 0.005, 'e': 0.7259323042001402}",25,0,-80.79122182369215,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
781,False,"{'a': 0.005, 'e': 0.7224844135977657}",20,0,-65.27182612571663,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
782,False,"{'a': 0.005, 'e': 0.7190184609226811}",25,1,-182.8198799875067,"{0: 16, 1: 0, 2: 2, 3: 3, 4: 3}",1
783,False,"{'a': 0.005, 'e': 0.7155345328235222}",20,0,-41.329943777847255,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
784,False,"{'a': 0.005, 'e': 0.7120327163983102}",20,0,-158.90449080152223,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
785,False,"{'a': 0.005, 'e': 0.7085130991922728}",30,0,-97.32211634678796,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
786,False,"{'a': 0.005, 'e': 0.7049757691956577}",30,2,-120.5175084741007,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 2}",1
787,False,"{'a': 0.005, 'e': 0.7014208148415301}",20,0,-38.23024591579577,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
788,False,"{'a': 0.005, 'e': 0.6978483250035639}",30,0,-73.65004122951359,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
789,False,"{'a': 0.005, 'e': 0.6942583889938183}",25,11,-49.47803927175738,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
790,False,"{'a': 0.005, 'e': 0.6906510965605076}",20,0,-74.64597818943858,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
791,False,"{'a': 0.005, 'e': 0.6870265378857542}",20,0,-94.30775679786963,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
792,False,"{'a': 0.005, 'e': 0.6833848035833363}",25,7,-11.984297695365655,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
793,False,"{'a': 0.005, 'e': 0.6797259846964214}",25,0,-100.61359901848428,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
794,False,"{'a': 0.005, 'e': 0.6760501726952918}",20,0,-53.674723975461504,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
795,False,"{'a': 0.005, 'e': 0.6723574594750557}",25,0,-106.9206410610407,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
796,False,"{'a': 0.005, 'e': 0.6686479373533513}",20,4,-65.11151158970384,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 0}",1
797,False,"{'a': 0.005, 'e': 0.6649216990680384}",20,0,-51.63819706391377,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
798,False,"{'a': 0.005, 'e': 0.66117883777488}",25,0,0.8933174671457433,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
799,False,"{'a': 0.005, 'e': 0.6574194470452137}",20,0,-50.535111403749426,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
800,False,"{'a': 0.005, 'e': 0.6536436208636119}",20,0,-54.5097460062294,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
801,False,"{'a': 0.005, 'e': 0.6498514536255325}",35,0,-134.24203219650752,"{0: 26, 1: 2, 2: 4, 3: 0, 4: 3}",0
802,False,"{'a': 0.005, 'e': 0.6460430401349588}",20,0,-86.75757972482242,"{0: 13, 1: 5, 2: 0, 3: 0, 4: 2}",0
803,False,"{'a': 0.005, 'e': 0.6422184756020298}",35,3,-128.64767041301982,"{0: 17, 1: 6, 2: 8, 3: 0, 4: 1}",1
804,False,"{'a': 0.005, 'e': 0.6383778556406589}",20,16,7.755008530705055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.005, 'e': 0.6345212762661465}",20,0,-15.321594030884322,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
806,False,"{'a': 0.005, 'e': 0.6306488338927754}",30,2,-146.19931460598258,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 2}",1
807,False,"{'a': 0.005, 'e': 0.6267606253314032}",20,10,4.327257907063396,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.005, 'e': 0.6228567477870415}",30,20,13.986795281477113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.005, 'e': 0.6189372988564256}",20,13,-15.39551524881918,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
810,False,"{'a': 0.005, 'e': 0.6150023765255744}",30,10,-47.97357549819333,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
811,False,"{'a': 0.005, 'e': 0.6110520791673416}",25,9,-33.567807826405854,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
812,False,"{'a': 0.005, 'e': 0.6070865055389545}",25,2,-2.7796549231739673,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
813,False,"{'a': 0.005, 'e': 0.6031057547795486}",20,8,1.4082067398714393,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
814,False,"{'a': 0.005, 'e': 0.599109926407685}",20,11,-11.262876939398383,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.005, 'e': 0.5950991203188648}",25,20,10.645673653361763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.005, 'e': 0.5910734367830315}",35,16,-46.42113224020517,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
817,False,"{'a': 0.005, 'e': 0.5870329764420634}",20,3,5.856440364438429,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
818,False,"{'a': 0.005, 'e': 0.5829778403072591}",25,0,-57.79482897002899,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
819,False,"{'a': 0.005, 'e': 0.5789081297568104}",30,3,-24.94165407982456,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 0}",1
820,False,"{'a': 0.005, 'e': 0.5748239465332692}",25,0,-24.444901670450058,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
821,False,"{'a': 0.005, 'e': 0.5707253927410028}",30,0,-50.22399488835624,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
822,False,"{'a': 0.005, 'e': 0.5666125708436437}",20,7,-12.76461277822759,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
823,False,"{'a': 0.005, 'e': 0.5624855836615246}",30,11,-34.86236541448671,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 0}",1
824,False,"{'a': 0.005, 'e': 0.5583445343691101}",20,12,-58.26106099434101,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
825,False,"{'a': 0.005, 'e': 0.5541895264924168}",20,6,-101.48929962050227,"{0: 6, 1: 2, 2: 4, 3: 1, 4: 1}",1
826,False,"{'a': 0.005, 'e': 0.5500206639064251}",20,11,13.109019686273633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.005, 'e': 0.5458380508324828}",25,14,-54.16682149463698,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
828,False,"{'a': 0.005, 'e': 0.5416417918356986}",25,0,-80.54284039285129,"{0: 18, 1: 1, 2: 2, 3: 4, 4: 0}",0
829,False,"{'a': 0.005, 'e': 0.5374319918223283}",25,0,-29.00978022395147,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
830,False,"{'a': 0.005, 'e': 0.5332087560371543}",20,5,-16.19842953041343,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
831,False,"{'a': 0.005, 'e': 0.5289721900608508}",25,16,19.354868134581274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.005, 'e': 0.5247223998073464}",25,7,-34.201752709181726,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
833,False,"{'a': 0.005, 'e': 0.520459491521176}",25,13,8.043190321593299,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.005, 'e': 0.5161835717748248}",20,2,-129.7033843598651,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
835,False,"{'a': 0.005, 'e': 0.5118947474660638}",35,0,5.9206067437185235,"{0: 30, 1: 2, 2: 3, 3: 0, 4: 0}",0
836,False,"{'a': 0.005, 'e': 0.5075931258152773}",20,0,-56.63775958453833,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
837,False,"{'a': 0.005, 'e': 0.5032788143627818}",30,8,-39.77344211864339,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
838,False,"{'a': 0.005, 'e': 0.4989519209661404}",25,0,-79.77112298046163,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
839,False,"{'a': 0.005, 'e': 0.49461255379746183}",20,13,12.965383279961511,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.005, 'e': 0.4902608213406995}",20,11,-33.21426084849081,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
841,False,"{'a': 0.005, 'e': 0.48589683238893794}",25,3,-31.223193550435354,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
842,False,"{'a': 0.005, 'e': 0.4815206960416738}",25,0,-47.27650098163695,"{0: 20, 1: 2, 2: 0, 3: 3, 4: 0}",0
843,False,"{'a': 0.005, 'e': 0.47713252170208775}",20,12,-16.967956723670028,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
844,False,"{'a': 0.005, 'e': 0.47273241907430985}",25,7,21.00358409249069,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.005, 'e': 0.46832049816067656}",20,1,-87.27075786151237,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 1}",1
846,False,"{'a': 0.005, 'e': 0.4638968692589801}",25,0,-101.03506038591459,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
847,False,"{'a': 0.005, 'e': 0.45946164295971426}",20,0,-54.002185177289135,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
848,False,"{'a': 0.005, 'e': 0.4550149301433047}",25,10,-4.9220039709527255,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
849,False,"{'a': 0.005, 'e': 0.4505568419773402}",20,5,3.340012843574649,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
850,False,"{'a': 0.005, 'e': 0.44608748991379277}",25,0,-95.51006196850045,"{0: 18, 1: 1, 2: 2, 3: 3, 4: 1}",0
851,False,"{'a': 0.005, 'e': 0.4416069856862312}",20,4,-16.468558115142503,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
852,False,"{'a': 0.005, 'e': 0.43711544130702784}",20,15,9.098918820940765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.005, 'e': 0.4326129690645582}",30,11,16.0291674446425,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.005, 'e': 0.428099681520393}",20,16,4.649275270127975,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.005, 'e': 0.4235756915064875}",25,0,-74.58807345759661,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
856,False,"{'a': 0.005, 'e': 0.41904111212235556}",25,6,25.37919456946963,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.005, 'e': 0.41449605673224554}",25,20,8.735874235007431,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.005, 'e': 0.4099406389623056}",25,0,7.998136126420716,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
859,False,"{'a': 0.005, 'e': 0.4053749726977426}",20,0,-20.11141474019618,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
860,False,"{'a': 0.005, 'e': 0.40079917207997545}",20,0,-29.514729884360474,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
861,False,"{'a': 0.005, 'e': 0.39621335150378123}",20,0,-37.931646389466444,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
862,False,"{'a': 0.005, 'e': 0.3916176256144347}",20,1,-10.618503681109898,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.005, 'e': 0.38701210930484536}",20,0,5.830881565308648,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
864,False,"{'a': 0.005, 'e': 0.38239691771268025}",20,0,-61.30814240213162,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
865,False,"{'a': 0.005, 'e': 0.3777721662174888}",20,10,-31.050843170958743,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
866,False,"{'a': 0.005, 'e': 0.3731379704378176}",25,10,-25.0974414399975,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
867,False,"{'a': 0.005, 'e': 0.3684944462283196}",30,8,-27.692444872524597,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 0}",1
868,False,"{'a': 0.005, 'e': 0.3638417096768584}",35,0,-83.15695962963537,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
869,False,"{'a': 0.005, 'e': 0.3591798771016053}",30,0,-84.34059810448063,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
870,False,"{'a': 0.005, 'e': 0.3545090650481311}",30,18,8.278140623411877,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.005, 'e': 0.34982939028649557}",25,0,-38.904345650065274,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
872,False,"{'a': 0.005, 'e': 0.3451409698083231}",25,12,9.305141999538858,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.005, 'e': 0.3404439208238815}",20,16,9.368614648832457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.005, 'e': 0.33573836075915076}",25,5,-17.401964463766326,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
875,False,"{'a': 0.005, 'e': 0.33102440725288734}",20,0,-4.922716755091725,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
876,False,"{'a': 0.005, 'e': 0.3263021781536835}",25,10,11.482949303204535,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.005, 'e': 0.3215717915170207}",30,10,-34.888988959417404,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
878,False,"{'a': 0.005, 'e': 0.3168333656023185}",35,12,-68.83556028259476,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
879,False,"{'a': 0.005, 'e': 0.3120870188699771}",20,8,2.5793582867567695,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
880,False,"{'a': 0.005, 'e': 0.30733286997841935}",25,14,10.250362501053825,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.005, 'e': 0.302571037781119}",20,0,-51.44451802222117,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
882,False,"{'a': 0.005, 'e': 0.297801641323633}",20,11,8.975740265777059,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.005, 'e': 0.29302479984062446}",25,17,3.44775150391085,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.005, 'e': 0.2882406327528816}",25,15,-16.453842025935554,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
885,False,"{'a': 0.005, 'e': 0.2834492596643324}",25,1,22.53165897818334,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.005, 'e': 0.2786508003590546}",25,18,-21.764018544144513,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
887,False,"{'a': 0.005, 'e': 0.27384537479828}",30,9,25.767765582192094,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.005, 'e': 0.26903310311739903}",30,4,14.132915563268686,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.005, 'e': 0.2642141056229523}",25,5,-88.93867389454395,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
890,False,"{'a': 0.005, 'e': 0.2593885027896261}",20,16,8.145139877567374,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.005, 'e': 0.25455641525724}",20,8,1.3163441970612848,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.005, 'e': 0.2497179638277306}",20,13,-4.332327739450058,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.005, 'e': 0.24487326946213164}",25,16,-66.41319136177114,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
894,False,"{'a': 0.005, 'e': 0.24002245327754992}",20,11,18.106742547737483,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.005, 'e': 0.23516563654413658}",25,0,10.000823655408192,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.005, 'e': 0.23030294068205867}",20,3,-79.27184062108537,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
897,False,"{'a': 0.005, 'e': 0.22543448725845866}",25,6,7.292410363783555,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
898,False,"{'a': 0.005, 'e': 0.22056039798441857}",25,12,-8.34683773118228,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
899,False,"{'a': 0.005, 'e': 0.21568079471191637}",20,13,0.5984813031272127,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.005, 'e': 0.21079579943077972}",25,8,25.348030672316586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.005, 'e': 0.20590553426563624}",20,7,17.582183061760517,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
